Date,huc12,ppt,tmean,tmax,tmin
2012-07-01,170402080210,24.187613668862056,21.753188691455314,30.208028595605583,13.299339732935465
2012-07-01,170402080301,25.408070813465994,21.641111611133784,29.394954289962996,13.888298561323936
2012-07-01,170402080303,14.217760199297798,22.479179637673575,30.945425353311137,14.013963954690173
2012-07-01,170402080302,15.94909737192655,22.46450090025324,31.714203924539106,13.215785861494075
2012-07-01,170402080304,17.523784495068217,21.931775440759626,30.025558348032572,13.838983520463742
2012-07-01,170402080307,23.156457371450827,22.09031647060557,30.868850703291322,13.312823625747576
2012-07-01,170402080308,16.995650258258546,22.351639435070904,31.698767620520886,13.00554374450031
2012-07-01,170402080401,21.141908276336768,22.266665165998052,31.47043187847479,13.063969221534709
2012-07-01,170402080403,17.234165709667018,21.914808418637232,30.877250869806872,12.953314440940325
2012-07-01,170402080205,24.380558958423006,21.19986128049476,30.557222501808237,11.84344426805728
2012-07-01,170402080402,17.824968239132463,21.729542141349942,30.051720956296336,13.40845016245939
2012-07-01,170402080404,18.049012414983224,21.59104965539124,30.447804680952785,12.735309206847603
2012-08-01,170402080608,6.68842525746546,21.503992184983325,32.455707996702834,10.553325437684647
2012-08-01,170402080102,10.36400294052482,20.43475511784738,29.693243424479785,11.177214964651148
2012-08-01,170402080104,12.096775643998912,20.19862653940745,28.436488197784296,11.961753451833982
2012-08-01,170402080106,9.916181895737092,20.96846423637741,29.329891474423892,12.607988982655554
2012-08-01,170402080107,10.235842631438341,20.433613390431923,29.94430319061998,10.923883988381075
2012-08-01,170402080105,10.744451601103401,20.284245742451063,30.339757368781353,10.229751096349776
2012-08-01,170402080108,10.308543230021705,20.29441471445535,30.52426236728108,10.065622882293995
2012-08-01,170402080211,13.223037223202068,21.279447664403754,30.403784367474024,12.156165412149873
2012-08-01,170402080506,8.639184322310697,22.026205077448385,31.494686669165937,12.558677220563279
2012-08-01,170402080602,12.645367042195849,21.13429698875235,30.560498182523986,11.70920899112302
2012-08-01,170402080603,12.99825428695179,20.980711886398563,30.00221074543374,11.9601042522001
2012-08-01,170402080605,7.184479736990101,21.194397379975054,31.993939019816125,10.395841231009962
2012-08-01,170402080607,7.3915212041165645,21.012290493369626,32.22679474468315,9.798763528661436
2012-08-01,170402080606,6.892617491845665,21.26561602624015,32.561488069853,9.970753753862713
2012-08-01,170402080507,6.779678995792387,21.658425901048158,32.021034768367755,11.296834127702597
2012-08-01,170402080101,10.852065032158213,20.402203417735496,29.806773702050467,10.99858548595647
