Date,huc12,sims_mean,sims_25th,sims_50th,sims_75th
2005-04-01,170402080202,50.8653281981569,44.42458797220573,50.00000000000003,53.000000000000014
2005-04-01,170402080204,56.21803376632088,50.19065715618626,53.16043746080067,59.99999999999999
2005-04-01,170402080208,61.26269361148217,58.0,60.0,65.0
2005-04-01,170402080209,67.8359275874421,61.0,69.0,75.0
2005-04-01,170402080207,64.78964978872736,60.44499619585891,64.0,70.00000000000001
2005-04-01,170402080210,68.63782973085516,60.0,69.0,77.3638355933157
2005-04-01,170402080301,60.19989663082575,54.0,56.99999999999999,64.0
2005-04-01,170402080303,68.55533449424058,59.00000000000001,66.0,76.99999999999999
2005-04-01,170402080302,69.43621052894655,61.03827437976976,68.0,77.0
2005-04-01,170402080304,69.14818253737907,58.99999999999999,72.00000000000001,79.0
2005-04-01,170402080307,67.78001639559943,61.00000000000001,65.99999999999999,74.87968990543213
2005-04-01,170402080308,70.44600335165595,61.000000000000014,71.00000000000003,78.45667739464787
2005-04-01,170402080401,63.08807752674144,54.00000000000002,61.000000000000014,72.00000000000001
2005-04-01,170402080403,67.20539432918216,57.00000000000002,69.00000000000001,75.99999999999999
2005-04-01,170402080205,50.658560674369376,44.0,51.0,53.99999999999999
2005-04-01,170402080402,65.3837611392144,54.99999999999999,66.0,74.0
2005-04-01,170402080404,63.528393421986536,51.0,57.34800545124665,75.99999999999999
2005-05-01,170402080608,115.40695679897458,99.0,120.0,135.0
2005-05-01,170402080102,106.91877279811688,97.0764281536362,107.132213339995,117.0
2005-05-01,170402080104,123.08010605790508,120.0,128.0,132.00000000000003
2005-05-01,170402080106,109.28919330430588,98.51923697070424,108.44209562960408,121.5264708544078
2005-05-01,170402080107,110.56018658435822,100.0,113.0,123.0
2005-05-01,170402080105,113.43527357227045,99.4624190366723,116.0,128.0
2005-05-01,170402080108,114.5729251223825,101.0,116.0,129.5259905048762
2005-05-01,170402080211,121.42970677931024,113.0,124.0,132.3700694140072
2005-05-01,170402080506,115.95196947998028,102.0,117.0,135.0
2005-05-01,170402080602,105.570590683402,88.0,109.0,122.0
2005-05-01,170402080603,109.63723361812136,97.0,112.23703906691556,122.0
2005-05-01,170402080605,110.20097956494318,84.99999999999999,115.0,131.00000000000003
2005-05-01,170402080607,114.21814391374076,88.99999999999999,124.00000000000004,134.00000000000003
