Date,huc12,ensb_mean,ensb_25th,ensb_50th,ensb_75th
2002-06-01,170402080105,112.16257639168468,88.0,110.0,132.3971303158955
2002-06-01,170402080108,110.31679781023176,80.99999999999999,106.99999999999996,141.37081971605284
2002-06-01,170402080211,114.5763563009875,94.0,118.53139418430992,138.0
2002-06-01,170402080506,85.26703977946268,55.99999999999999,82.0,113.46243251509745
2002-06-01,170402080602,85.77726295943974,62.00000000000001,87.0,111.0
2002-06-01,170402080603,119.8227022388682,98.0,123.49017657988269,146.0
2002-06-01,170402080605,78.5608005061955,40.0,73.0,111.0
2002-06-01,170402080607,102.98662011390422,64.0,108.0,138.0
2002-06-01,170402080606,107.9581355238492,74.38760240844931,111.0,147.0
2002-06-01,170402080507,69.0826846829815,37.00000000000001,64.0,94.0
2002-06-01,170402080101,101.586246145671,86.00000000000001,101.42405427445834,117.0
2002-06-01,170402080103,141.3689429036005,128.0,143.99999999999997,157.0
2002-06-01,170402080206,127.8276035624374,111.02569225051109,130.00000000000003,149.00000000000003
2002-06-01,170402080501,129.67810628457397,111.99999999999996,131.0,151.0
2002-06-01,170402080502,121.17076942965426,95.99999999999996,125.0,149.99999999999997
2002-06-01,170402080503,95.75270755120891,66.99999999999997,97.99999999999996,124.0
2002-06-01,170402080504,116.83682568600602,96.0,122.22188679066304,143.2707806453775
2002-06-01,170402080505,72.67170600353008,43.00000000000001,70.0,99.0
2002-06-01,170402080601,110.01633204770168,91.0,108.09460396507706,127.0
2002-06-01,170402080604,59.280249743439065,18.000000000000004,42.00000000000001,84.0
2002-06-01,170402080305,108.11386850316906,88.49292168750597,109.0,130.0
2002-06-01,170402080306,97.58497648768726,66.00000000000001,99.0,127.00000000000004
2002-06-01,170402080201,120.4644948304606,110.99999999999996,122.0,132.0
2002-06-01,170402080203,125.80801702175796,108.0,125.00000000000009,143.0
2002-06-01,170402080202,109.01074129201804,88.50971041537079,111.00000000000004,132.0
2002-06-01,170402080204,121.63520108041264,90.292637979481,126.368159231257,153.39444493469136
2002-06-01,170402080208,130.81890908630217,115.00000000000004,131.0,147.0
2002-06-01,170402080209,138.50579726139077,124.00000000000004,139.00000000000003,156.5028051741235
2002-06-01,170402080207,130.8261251271562,112.0,133.33682836986395,154.0
2002-06-01,170402080210,118.13516625164412,96.2258562860684,120.0,142.0
2002-06-01,170402080301,133.64727665588688,117.0,135.0,152.91810549174937
2002-06-01,170402080303,128.37598293111265,104.00000000000004,131.0,154.00000000000003
2002-06-01,170402080302,97.72153026642953,70.39283218176864,97.0,123.00000000000004
2002-06-01,170402080304,113.2955075169373,90.99999999999996,113.00000000000004,136.0
2002-06-01,170402080307,109.00942149594955,82.0,108.56397828436069,135.30524522491237
2002-06-01,170402080308,86.7569279339474,49.0,74.0,122.87058389534718
2002-06-01,170402080401,93.23900669540824,58.99999999999999,93.99999999999996,124.0
2002-06-01,170402080403,110.08041989285186,88.00000000000004,107.0,130.0
2002-06-01,170402080205,105.09413854539484,73.00000000000001,103.99999999999996,135.0
2002-06-01,170402080402,120.55811042085072,99.0,124.0,145.0
2002-06-01,170402080404,97.07004997625502,70.2775835936775,95.0,124.0
2002-07-01,170402080608,149.35594062985942,102.0,174.99999999999994,199.0
2002-07-01,170402080102,119.96404008834271,100.22809795293202,122.26546001339696,142.0
2002-07-01,170402080104,125.71620717592418,101.00000000000004,131.99999999999997,154.06466802570972
