Date,huc12,metric_mean,metric_25th,metric_50th,metric_75th
2020-10-01,170402080207,22.09624021521603,6.344334050771428,16.336772315431247,33.067860959649295
2020-10-01,170402080210,23.748649215651685,6.999999999999999,17.999999999999996,35.0
2020-10-01,170402080301,18.874396505883716,4.0,11.83907107566867,28.000000000000004
2020-10-01,170402080303,13.996250957434995,4.4673999454193805,10.000000000000004,19.0
2020-10-01,170402080302,16.953257476939797,5.040460068969471,12.365122988731889,23.30356357011348
2020-10-01,170402080304,19.67798971169088,4.999999999999998,14.0,29.00000000000001
2020-10-01,170402080307,19.95017992921385,6.488497062939488,14.000000000000002,28.493406094906863
2020-10-01,170402080308,17.650195682424133,2.4438296015779697,9.454314297756774,27.000000000000004
2020-10-01,170402080401,22.577901538246877,4.9999999999999964,14.99999999999999,32.0
2020-10-01,170402080403,22.18850696908366,7.000000000000002,15.000000000000002,31.00000000000001
2020-10-01,170402080205,17.098071295292264,6.041919156965103,12.027422130944943,24.02638372719793
2020-10-01,170402080402,17.546284963125306,4.999999999999999,12.999999999999998,25.000000000000004
2020-10-01,170402080404,18.843365932927505,4.0,11.999999999999998,27.239480387525315
2020-11-01,170402080608,15.89143282943439,4.9999999999999964,14.000000000000009,25.000000000000004
2020-11-01,170402080102,10.141539293747558,3.0,8.268952900218753,15.0
2020-11-01,170402080104,8.006736126635335,2.0,5.0,12.000000000000004
2020-11-01,170402080106,6.250599176656672,0.0,2.4345923837263337,9.000000000000004
2020-11-01,170402080107,8.913319145596803,2.0,6.0,13.000000000000004
2020-11-01,170402080105,13.652215011182443,5.999999999999997,12.999999999999991,19.99999999999999
2020-11-01,170402080108,11.743363309851247,5.300373664896555,10.0,17.146369446907126
2020-11-01,170402080211,11.077325631811076,1.0,7.0,18.0
2020-11-01,170402080506,6.594736372790223,0.0,2.2650447194001986,10.000000000000002
2020-11-01,170402080602,3.899086887994012,0.0,1.0,4.171657190861223
2020-11-01,170402080603,6.520948177012994,1.0,4.0,10.447946191118747
2020-11-01,170402080605,6.490384065924092,1.0,3.0,9.000000000000002
2020-11-01,170402080607,13.188129379735969,4.004832864170989,11.000000000000004,21.000000000000004
2020-11-01,170402080606,15.783452205295829,7.000000000000001,14.312449430986362,23.327599089810885
2020-11-01,170402080507,11.352777444603326,2.0,8.0,18.0
2020-11-01,170402080101,7.58155355181044,3.0000000000000027,5.000000000000002,9.0
2020-11-01,170402080103,7.507464728800306,2.0,5.000000000000002,10.000000000000004
