Date,huc12,ptjpl_mean,ptjpl_25th,ptjpl_50th,ptjpl_75th
2009-01-01,170402080205,4.132611857838876,2.0,3.0000000000000004,4.0
2009-01-01,170402080402,4.055009798438693,3.0000000000000013,3.0000000000000013,4.0
2009-01-01,170402080404,5.007429621136092,2.511632718043751,3.0,5.2513380848294
2009-02-01,170402080608,12.792049176617224,6.999999999999995,12.000000000000002,17.000000000000014
2009-02-01,170402080102,6.168342516813875,0.0,7.000000000000001,10.186844603555354
2009-02-01,170402080104,4.929073719748786,0.0,0.0,9.0
2009-02-01,170402080106,2.888766186830167,0.0,0.0,7.0
2009-02-01,170402080107,7.865186268142094,0.0,10.000000000000002,12.0
2009-02-01,170402080105,5.170537148750846,0.0,0.0,10.0
2009-02-01,170402080108,6.741847087213649,0.0,5.0,12.0
2009-02-01,170402080211,13.85279567969857,11.000000000000004,13.000000000000002,18.0
2009-02-01,170402080506,15.535257230776653,11.0,17.0,19.0
2009-02-01,170402080602,10.453246675185614,8.0,10.0,12.000000000000002
2009-02-01,170402080603,9.496967368293566,4.999999999999999,10.000000000000004,12.999999999999996
2009-02-01,170402080605,13.979090580789151,7.000000000000004,17.000000000000004,19.075150561507648
2009-02-01,170402080607,10.39610600920482,5.169258270747169,11.04785064802918,13.000000000000004
2009-02-01,170402080606,8.396197329426283,4.999999999999999,6.0,9.269744892817553
2009-02-01,170402080507,15.43177301136832,9.999999999999998,17.000000000000004,20.0
2009-02-01,170402080101,8.554106068897807,8.0,9.0,11.30267213684119
2009-02-01,170402080103,9.08900773542732,4.0,9.0,13.999999999999998
2009-02-01,170402080206,11.363388578974725,5.0448060894762525,11.0,17.0
2009-02-01,170402080501,7.686262096353993,0.0,7.000000000000002,13.0
2009-02-01,170402080502,11.806753568820303,8.0,11.000000000000004,15.0
2009-02-01,170402080503,14.431583853551665,11.000000000000012,13.999999999999996,19.00000000000001
2009-02-01,170402080504,13.745000196492605,10.0,13.494549745941274,18.42132007114156
2009-02-01,170402080505,17.07902069613157,16.0,19.0,21.000000000000007
2009-02-01,170402080601,9.835041715983332,7.000000000000001,10.63100125755499,11.936158596402692
2009-02-01,170402080604,11.32681857538344,5.9999999999999964,11.0,16.0
2009-02-01,170402080305,7.8803287856488415,0.0,9.0,11.000000000000002
2009-02-01,170402080306,14.887898481498,12.000000000000004,14.999999999999998,19.0
2009-02-01,170402080201,10.378454141767554,0.0,11.999999999999996,15.0
2009-02-01,170402080203,11.990966075990457,8.0,12.000000000000004,15.0
2009-02-01,170402080202,14.64504717085522,11.586305186713853,13.0,17.3264743016063
2009-02-01,170402080204,13.348237949838794,10.41994977380401,13.0,16.0
2009-02-01,170402080208,10.051095153743974,5.0,9.0,13.999999999999996
2009-02-01,170402080209,10.741157533086495,6.449049329316959,9.47306257820464,13.0
2009-02-01,170402080207,14.933547960633598,10.649175883314618,13.187985581529915,20.0
2009-02-01,170402080210,13.906722260499455,11.000000000000002,13.0,16.0
2009-02-01,170402080301,15.521742642015107,10.0,13.31451408836653,26.0
2009-02-01,170402080303,14.551563459693718,11.000000000000002,12.999999999999998,16.0
2009-02-01,170402080302,15.367176747038291,12.000000000000002,13.028299970984218,19.0
2009-02-01,170402080304,13.78076761001289,11.000000000000002,12.999999999999998,17.0
2009-02-01,170402080307,14.106574597232862,12.0,13.000000000000004,14.406182476202714
2009-02-01,170402080308,16.083257841853424,10.65612941101543,13.230880016190746,21.461079996079867
2009-02-01,170402080401,11.766529230270969,7.0,12.000000000000004,15.000000000000009
2009-02-01,170402080403,11.585627251000304,10.000000000000002,13.000000000000002,14.999999999999998
2009-02-01,170402080205,14.900756618160472,11.999999999999996,13.000000000000004,14.999999999999998
2009-02-01,170402080402,9.115239713795413,0.0,10.999999999999998,12.999999999999996
2009-02-01,170402080404,11.781480133653996,9.456626043334976,11.391187186500208,13.240717405265125
2009-03-01,170402080608,43.12357610317685,31.00000000000001,45.999449217889385,49.16399457129961
2009-03-01,170402080102,18.73394669365896,10.33922917653176,17.204630454279954,27.2568104976393
2009-03-01,170402080104,14.481460134237324,5.032573989296161,9.000000000000002,26.39374596154835
2009-03-01,170402080106,20.65156004845244,12.000000000000002,20.0,27.000000000000018
2009-03-01,170402080107,25.63465713187674,20.0,27.000000000000007,32.0
2009-03-01,170402080105,24.03676835962136,17.639225426777692,25.87173929570939,29.454627983960982
2009-03-01,170402080108,25.684229190576065,25.68346037022255,26.96805259277376,30.0
2009-03-01,170402080211,32.68682436924145,25.0,29.312163647866456,41.33440840724005
2009-03-01,170402080506,33.1567711577477,26.340972761670887,32.0,44.0
2009-03-01,170402080602,30.483079839779805,25.55439607507203,30.392330920437757,38.44268345511032
2009-03-01,170402080603,24.126835896037218,11.999999999999996,25.000000000000007,34.0
2009-03-01,170402080605,40.60166920367172,28.000000000000007,43.99999999999999,51.0
2009-03-01,170402080607,37.83609114241872,24.999999999999982,41.0,46.06059002798599
2009-03-01,170402080606,32.06411968543344,23.000000000000004,27.403074754692927,36.000000000000014
2009-03-01,170402080507,40.0935826684444,30.0,43.00000000000001,48.0
2009-03-01,170402080101,18.523390889685054,9.127051430628844,18.16566588081219,27.000000000000007
