Date,huc12,pr,etr,tmmn,tmmx
2000-08-01,170402080308,30.085580557875407,291.2505053728036,284.7764359150091,304.4102993598131
2000-08-01,170402080401,31.240987066635583,290.8321846963783,284.41292131450814,304.35019945865855
2000-08-01,170402080403,26.622250273223326,279.0632175360844,284.3090736473,303.28325452420296
2000-08-01,170402080205,29.05793624718606,278.2802870480417,283.06773200457843,303.1929112698944
2000-08-01,170402080402,28.403582368792332,267.06008533407413,284.84803008404236,302.2017663010663
2000-08-01,170402080404,25.8039160415363,277.3248070486185,284.4761809671834,302.82977037153796
2000-09-01,170402080608,17.6801366624555,194.32361762931612,278.3454629442526,297.2288588631608
2000-09-01,170402080102,18.74381866291957,181.17665760023385,277.22935181036905,294.27129271267825
2000-09-01,170402080104,20.75523780023206,177.36686147006827,277.5123647809423,292.8390875334787
2000-09-01,170402080106,18.729026716862258,186.49619393506504,277.5754176977496,293.9615768678286
2000-09-01,170402080107,18.5413718281781,193.348681085325,276.5990217023868,294.7976249771373
2000-09-01,170402080105,18.216595144534597,192.38624049943573,276.67711582973857,295.2080386912328
2000-09-01,170402080108,18.34161474168301,198.5050801781062,276.56905316327067,295.5097746812975
2000-09-01,170402080211,19.9108547625706,196.33245593427478,277.7529160851722,295.4233699744174
2000-09-01,170402080506,15.956674888938617,195.49685837191703,279.3554951859113,296.26877383978143
2000-09-01,170402080602,18.152778113782947,180.29591412663532,278.24030661281154,295.122739491799
2000-09-01,170402080603,19.005772890059937,182.63118871179844,278.1957119109758,294.54269903413785
